Code,Country,EDGAR Country Code,Income group,Lending category,Region,CSC Sector,CSC Subsector,Gas,Units,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
BHS,Bahamas,BHS,High income,,Latin America & Caribbean,Energy,EN - Manufacturing/Construction,N2O,MtCO2e,0.000631205,0.000529871,0.000606598,0.000547384,0.000533628,0.000517737,0.000513693,0.000403584,0.00033564,0.000343094,0.000370751,0.000761697,0.000787249,0.000444477,0.000446976,0.00041646,0.000492697,0.000668011,0.000629933,0.000583072,0.000528449,0.000523264,0.000529028
BHS,Bahamas,BHS,High income,,Latin America & Caribbean,Energy,EN - Transportation,CH4,MtCO2e,0.002074404,0.002007066,0.002040538,0.00144968,0.001578418,0.0015302,0.001806412,0.00209945,0.002116968,0.001841277,0.002172653,0.001464434,0.001651016,0.001832855,0.001888793,0.001701808,0.001790561,0.002015982,0.0025227,0.002718401,0.002304085,0.002222644,0.002306774
BHS,Bahamas,BHS,High income,,Latin America & Caribbean,Energy,EN - Transportation,CO2,MtCO2e,0.316488842,0.318615054,0.334171648,0.243837336,0.261992418,0.263421815,0.344045912,0.408949942,0.435815567,0.366235247,0.429605025,0.264886168,0.323204858,0.361343903,0.376402212,0.349832662,0.379665434,0.42156067,0.519200002,0.568780548,0.479656549,0.464720014,0.484398448
BHS,Bahamas,BHS,High income,,Latin America & Caribbean,Energy,EN - Transportation,N2O,MtCO2e,0.003666729,0.003722741,0.003878282,0.002893435,0.003222325,0.003228474,0.004414531,0.005097466,0.005223828,0.004044885,0.004671813,0.002536263,0.003198086,0.003618494,0.003717539,0.00342344,0.004169355,0.00463962,0.005001798,0.005640159,0.004763161,0.004608717,0.004798543
BHS,Bahamas,BHS,High income,,Latin America & Caribbean,Industrial Processes,IN - Industrial Processes,CO2,MtCO2e,0.006022116,0.00612967,0.006080597,0.005811058,0.005906633,0.006365831,0.006807846,0.007337524,0.007356234,0.007366712,0.007682113,0.004316211,0.005816609,0.006098266,0.006307486,0.006278622,0.006624858,0.006823131,0.007138035,0.007895429,0.007287984,0.007448923,0.007615933
BHS,Bahamas,BHS,High income,,Latin America & Caribbean,Industrial Processes,IN - Industrial Processes,N2O,MtCO2e,0.014919566,0.015123139,0.017205367,0.012228298,0.016872633,0.015765971,0.017706804,0.020610576,0.024411966,0.01945049,0.020929018,0.018206459,0.017219055,0.022043773,0.01883281,0.01837348,0.021298773,0.025540401,0.024166501,0.027539078,0.024626985,0.022900238,0.022527919
BHS,Bahamas,BHS,High income,,Latin America & Caribbean,Waste,Waste - Solid Waste,CH4,MtCO2e,0.2204338,0.224940825,0.229847868,0.233652151,0.238223599,0.243857743,0.249234371,0.254113836,0.265293941,0.259260168,0.263493481,0.267577933,0.272572087,0.275993462,0.279179348,0.282785299,0.284996788,0.288392064,0.292275853,0.295485337,0.298729734,0.301921677,0.305147736
BHS,Bahamas,BHS,High income,,Latin America & Caribbean,Waste,Waste - Solid Waste,CO2,MtCO2e,0.000674948,0.000687185,0.000701196,0.000716508,0.000732268,0.000747916,0.000763253,0.000778416,0.000793254,0.000807723,0.000821743,0.000835453,0.000848579,0.000861108,0.000873034,0.000884383,0.000895507,0.000906048,0.000916142,0.000925995,0.000935717,0.000945984,0.000956364
BHS,Bahamas,BHS,High income,,Latin America & Caribbean,Waste,Waste - Solid Waste,N2O,MtCO2e,0.000144233,0.000146848,0.000149842,0.000153114,0.000156482,0.000159826,0.000163104,0.000166344,0.000169515,0.000172607,0.000175603,0.000178532,0.000181337,0.000184015,0.000186563,0.000188989,0.000191366,0.000193618,0.000195775,0.000197881,0.000199959,0.000202152,0.000204371
BHS,Bahamas,BHS,High income,,Latin America & Caribbean,Waste,Waste - Wastewater Treatment,CH4,MtCO2e,0.045746405,0.046458175,0.047290571,0.048282342,0.049197764,0.049901203,0.050881861,0.051863726,0.052815277,0.053742613,0.054651292,0.055484343,0.05630685,0.057101558,0.057808439,0.058534007,0.059214941,0.059810829,0.060399963,0.060955381,0.061521996,0.06196889,0.06254991
BHS,Bahamas,BHS,High income,,Latin America & Caribbean,Waste,Waste - Wastewater Treatment,N2O,MtCO2e,0.004583822,0.002550281,0.002621628,0.002698626,0.002815913,0.0029462,0.00309496,0.003246455,0.003347479,0.003442422,0.003488324,0.003519252,0.003609113,0.003665877,0.003732951,0.003804437,0.003932718,0.004033737,0.004073773,0.004072193,0.004110016,0.004171131,0.004233156
BIH,Bosnia and Herzegovina,BIH,Upper middle income,IBRD,Europe & Central Asia,Agriculture,AG - Livestock,CH4,MtCO2e,1.356942132,1.32323296,1.27953476,1.36930136,1.448998469,1.473038588,1.644923295,1.562585951,1.537227283,1.581058993,1.613778939,1.555934227,1.539332288,1.599964124,1.56742031,1.52751295,1.516848068,1.497546646,1.4774487,1.450756938,1.442250067,1.42519749,1.409117481
BIH,Bosnia and Herzegovina,BIH,Upper middle income,IBRD,Europe & Central Asia,Agriculture,AG - Livestock,N2O,MtCO2e,0.067615709,0.065722359,0.062646778,0.067607983,0.070643701,0.072888841,0.083240746,0.074145772,0.073201258,0.073762195,0.076452067,0.075500568,0.074268109,0.075618494,0.074663156,0.075828016,0.076032704,0.074947,0.074033635,0.073511285,0.073407526,0.072923428,0.072483728
BIH,Bosnia and Herzegovina,BIH,Upper middle income,IBRD,Europe & Central Asia,Agriculture,AG - Crops,CH4,MtCO2e,0.008111958,0.008928401,0.009883993,0.006571058,0.010730622,0.009991908,0.009876893,0.008055014,0.010011421,0.009809939,0.007858327,0.008162422,0.007086194,0.008908053,0.007733163,0.008278039,0.011488705,0.008720866,0.011909034,0.011380249,0.013230117,0.010456303,0.010547428
BIH,Bosnia and Herzegovina,BIH,Upper middle income,IBRD,Europe & Central Asia,Agriculture,AG - Crops,CO2,MtCO2e,0.02168571,0.010371427,0.013199998,0.02938571,0.020899997,0.026871425,0.017128569,0.021685711,0.008171427,0.010371427,0.013199998,0.021371426,0.018857141,0.018857141,0.01162857,0.015399999,0.023571427,0.029385711,0.023414283,0.016499998,0.019642855,0.021813183,0.023303091
BIH,Bosnia and Herzegovina,BIH,Upper middle income,IBRD,Europe & Central Asia,Agriculture,AG - Crops,N2O,MtCO2e,0.498052273,0.448979988,0.452669207,0.445137826,0.489392524,0.537530436,0.529466295,0.520643703,0.475210922,0.494494382,0.491024423,0.498178674,0.500719217,0.551377565,0.555839085,0.543036562,0.577505962,0.580155373,0.577870422,0.557902174,0.583631747,0.569595237,0.57299726
BIH,Bosnia and Herzegovina,BIH,Upper middle income,IBRD,Europe & Central Asia,Energy,EN - Building,CH4,MtCO2e,0.077045278,0.078175428,0.081491456,0.145435198,0.142953823,0.162043358,0.166148064,0.173123937,0.178459799,0.106832176,0.123789861,0.131702141,0.125048411,0.116707878,0.15404408,0.189976206,0.195580542,0.172227748,0.41794527,0.427512506,0.452328934,0.388703455,0.388372843
BIH,Bosnia and Herzegovina,BIH,Upper middle income,IBRD,Europe & Central Asia,Energy,EN - Building,CO2,MtCO2e,1.263386651,1.331971874,1.178586894,1.824723975,1.771422276,1.97486363,1.602446008,1.753923876,2.107680733,1.370827849,1.672764415,1.731098999,1.590224149,1.342542811,1.322856771,1.38858145,1.520349861,1.177875458,1.037600692,0.869532099,0.901677702,0.886308492,0.89492028
BIH,Bosnia and Herzegovina,BIH,Upper middle income,IBRD,Europe & Central Asia,Energy,EN - Building,N2O,MtCO2e,0.017866349,0.018110698,0.016969129,0.022593082,0.020520343,0.021001303,0.020897271,0.021305241,0.023189494,0.020200435,0.020852139,0.022413113,0.021694268,0.027663409,0.035933538,0.042304186,0.043831843,0.034271174,0.072429307,0.071468563,0.076787555,0.068198928,0.06907303
BIH,Bosnia and Herzegovina,BIH,Upper middle income,IBRD,Europe & Central Asia,Energy,EN - Electricity/Heat,CH4,MtCO2e,0.002176699,0.002164542,0.002328731,0.002586644,0.002541082,0.002597797,0.002914786,0.003057984,0.003366516,0.003466045,0.003480867,0.004044915,0.003740674,0.003705574,0.003682034,0.004007479,0.004755668,0.004955388,0.00531162,0.005151148,0.005309366,0.004947504,0.004883942
BIH,Bosnia and Herzegovina,BIH,Upper middle income,IBRD,Europe & Central Asia,Energy,EN - Electricity/Heat,CO2,MtCO2e,8.860439557,8.705946134,9.507649818,10.27734802,10.14323636,10.36978642,11.69218693,12.24198675,13.27871416,13.62134627,13.39310429,15.97695036,14.76496923,14.54793202,12.26229644,12.1204608,14.29687166,14.65216553,14.50161752,13.25111345,13.82303969,13.13702961,12.90722476
BIH,Bosnia and Herzegovina,BIH,Upper middle income,IBRD,Europe & Central Asia,Energy,EN - Electricity/Heat,N2O,MtCO2e,0.03323998,0.03247999,0.035454254,0.038199794,0.037738577,0.038556675,0.043501495,0.045563331,0.049977293,0.051040903,0.050151843,0.060029174,0.055463314,0.054745774,0.044564404,0.044391122,0.052635261,0.054042852,0.054075534,0.049811405,0.051438362,0.048675088,0.047834792
BIH,Bosnia and Herzegovina,BIH,Upper middle income,IBRD,Europe & Central Asia,Energy,EN - Fugitive Emissions,CH4,MtCO2e,1.158703694,1.180596974,1.218722667,1.396381417,1.399007352,1.448390402,1.580480124,1.550432906,1.783279997,1.828558652,1.77589998,2.025813737,1.938521283,1.876806926,2.781781985,2.859051619,3.155236095,3.218293057,3.232959648,3.014555505,2.941644534,2.790764038,2.72622197
BIH,Bosnia and Herzegovina,BIH,Upper middle income,IBRD,Europe & Central Asia,Energy,EN - Fugitive Emissions,CO2,MtCO2e,0.018251663,0.018492938,0.019497062,0.02186976,0.242908821,0.407127785,0.434687306,0.462501392,0.51725328,0.802198052,1.00724252,1.162249439,0.858751471,1.154942988,1.044986783,0.979733477,0.886622272,0.970877847,1.030014497,0.88088366,1.171283044,1.138431132,1.131083747
BIH,Bosnia and Herzegovina,BIH,Upper middle income,IBRD,Europe & Central Asia,Energy,EN - Fugitive Emissions,N2O,MtCO2e,0,0,0,0,4.24291E-05,8.40236E-05,8.92705E-05,9.53761E-05,0.000113598,0.000268071,0.000295635,0.000334637,0.000215691,0.000738715,0.002249347,0.00222006,0.002121032,0.001972602,0.001607206,0.001343487,0.001180732,0.001236076,0.001233182
BIH,Bosnia and Herzegovina,BIH,Upper middle income,IBRD,Europe & Central Asia,Energy,EN - Manufacturing/Construction,CH4,MtCO2e,0.002621908,0.002655954,0.003161791,0.000554176,0.001076676,0.001491284,0.001581656,0.001692533,0.001782779,0.00105625,0.00107548,0.001261503,0.001130566,0.001978373,0.001766958,0.001844336,0.001880035,0.002128545,0.002458508,0.001751641,0.001875996,0.00175228,0.001752514
BIH,Bosnia and Herzegovina,BIH,Upper middle income,IBRD,Europe & Central Asia,Energy,EN - Manufacturing/Construction,CO2,MtCO2e,1.504419773,1.333908733,1.490288591,0.388796635,0.809276878,1.067902001,1.1331672,1.211362794,1.276375032,1.368841938,1.608652217,1.788394805,1.809658554,2.228678689,2.012569236,2.114813429,2.048462265,2.184888603,2.390762948,2.294553842,1.408285954,1.365437988,1.36492322
BIH,Bosnia and Herzegovina,BIH,Upper middle income,IBRD,Europe & Central Asia,Energy,EN - Manufacturing/Construction,N2O,MtCO2e,0.005123315,0.00504268,0.005734983,0.001071442,0.001974072,0.002684106,0.002847096,0.003044424,0.003207293,0.001687175,0.001622296,0.001811509,0.001635409,0.0028896,0.00336582,0.003531423,0.003174011,0.003697039,0.004193692,0.003361868,0.003679804,0.003456498,0.003441818
BIH,Bosnia and Herzegovina,BIH,Upper middle income,IBRD,Europe & Central Asia,Energy,EN - Transportation,CH4,MtCO2e,0.015036561,0.014746689,0.013065131,0.012863685,0.014059072,0.013533241,0.014504501,0.013808246,0.01268118,0.011433489,0.009203928,0.008478593,0.00746404,0.009759093,0.009987195,0.010303176,0.011647396,0.01263178,0.012107458,0.012118019,0.011757722,0.01145696,0.011949139
BIH,Bosnia and Herzegovina,BIH,Upper middle income,IBRD,Europe & Central Asia,Energy,EN - Transportation,CO2,MtCO2e,2.089937399,2.128999428,2.042184609,2.055563499,2.391606671,2.304402445,2.884838239,3.048017477,3.380433946,3.4910244,3.403242408,3.406788424,3.189690832,2.817645936,2.980582479,3.106390641,3.620024433,3.776156839,3.751983651,4.014690808,3.63628188,3.533154104,3.688739425
BIH,Bosnia and Herzegovina,BIH,Upper middle income,IBRD,Europe & Central Asia,Energy,EN - Transportation,N2O,MtCO2e,0.014978055,0.01499213,0.013900857,0.013840965,0.015684772,0.01507089,0.018746652,0.020105185,0.022516531,0.023872185,0.023867949,0.023782706,0.022196096,0.019354766,0.020384243,0.02124049,0.024634148,0.025545633,0.025415117,0.027186239,0.0244349,0.023747615,0.024791207
BIH,Bosnia and Herzegovina,BIH,Upper middle income,IBRD,Europe & Central Asia,Industrial Processes,IN - Industrial Processes,CH4,MtCO2e,0.000102054,0.000113088,9.99161E-05,0.000129769,8.07209E-05,8.23705E-05,4.80729E-05,4.80729E-05,0.000895985,0.001495123,0.00186684,0.001387571,0.001494258,0.00154028,0.001687153,0.001743279,0.001715854,0.001611426,0.001814175,0.001869788,0.001691165,0.00183397,0.002091739
BIH,Bosnia and Herzegovina,BIH,Upper middle income,IBRD,Europe & Central Asia,Industrial Processes,IN - Industrial Processes,CO2,MtCO2e,0.51404168,0.556522278,0.566537673,0.58191028,0.642004374,0.680032413,0.910258456,0.968883886,1.066088824,0.973716362,1.079551837,1.139347412,1.05582018,1.083584489,1.152693235,1.095044777,1.089343636,1.171509283,1.318659371,1.260172773,1.563441295,1.701289773,1.812674993
BIH,Bosnia and Herzegovina,BIH,Upper middle income,IBRD,Europe & Central Asia,Industrial Processes,IN - Industrial Processes,HCFC,MtCO2e,0.053936713,0.065644197,0.077943626,0.092778747,0.116989947,0.135402861,0.138213104,0.127057655,0.115902008,0.117885968,0.117885968,0.117885968,0.117885968,0.117885968,0.117885968,0.117885968,0.117885968,0.117885968,0.117885968,0.117885968,0.117885968,0.117885968,0.117885968
BIH,Bosnia and Herzegovina,BIH,Upper middle income,IBRD,Europe & Central Asia,Industrial Processes,IN - Industrial Processes,N2O,MtCO2e,0.082062031,0.080949493,0.083133439,0.079612455,0.082224864,0.082647003,0.091398672,0.092908311,0.097191383,0.092486842,0.088880711,0.100631776,0.094858703,0.093791643,0.072674814,0.075319186,0.081843045,0.084876812,0.09194765,0.089869278,0.090373625,0.085551651,0.086605898
BIH,Bosnia and Herzegovina,BIH,Upper middle income,IBRD,Europe & Central Asia,Industrial Processes,IN - Industrial Processes,PFC,MtCO2e,1.18678545,0.9315648,1.28133819,0.96595875,1.46287665,1.22279193,1.21206531,1.56676572,0.895182804,0.633057459,0.612907926,0.595043988,0.569325519,0.430423392,0.454476033,0.315089601,0.329273223,0.387585414,0.40602402,0.467620465,0.443301051,0.487018469,0.535047207
BIH,Bosnia and Herzegovina,BIH,Upper middle income,IBRD,Europe & Central Asia,Waste,Waste - Solid Waste,CH4,MtCO2e,0.582673593,0.592898263,0.603960307,0.613694814,0.62541318,0.640047891,0.651422197,0.662509831,0.672565862,0.672077578,0.673897537,0.675538922,0.674002112,0.675302715,0.676105619,0.680134347,0.686180884,0.69373327,0.702254247,0.713500519,0.719467193,0.727391942,0.735406588
BIH,Bosnia and Herzegovina,BIH,Upper middle income,IBRD,Europe & Central Asia,Waste,Waste - Solid Waste,CO2,MtCO2e,0.002443383,0.002560246,0.002683661,0.002797783,0.002931106,0.00304401,0.003138791,0.003228452,0.003318114,0.003405965,0.003493817,0.003581669,0.003669521,0.003669521,0.003669521,0.003669521,0.003669521,0.00368772,0.003712472,0.003738968,0.003763516,0.003782315,0.003801208
BIH,Bosnia and Herzegovina,BIH,Upper middle income,IBRD,Europe & Central Asia,Waste,Waste - Solid Waste,N2O,MtCO2e,0.077851639,0.078528527,0.079206039,0.07986106,0.080488184,0.081075937,0.081623341,0.082095807,0.082458801,0.08267228,0.082715518,0.082563598,0.082233942,0.08182917,0.081506578,0.081377423,0.081570075,0.081974624,0.082524837,0.086621722,0.087190428,0.088353029,0.089531147
BIH,Bosnia and Herzegovina,BIH,Upper middle income,IBRD,Europe & Central Asia,Waste,Waste - Wastewater Treatment,CH4,MtCO2e,0.185717857,0.185789846,0.187207691,0.213809053,0.214545932,0.214781411,0.215011587,0.203080972,0.232535277,0.242132156,0.263903113,0.290321191,0.287744634,0.286912092,0.309583923,0.292619884,0.278950811,0.310885604,0.331459839,0.308785716,0.322842617,0.338034177,0.345518682
BIH,Bosnia and Herzegovina,BIH,Upper middle income,IBRD,Europe & Central Asia,Waste,Waste - Wastewater Treatment,N2O,MtCO2e,0.049959591,0.050020258,0.050964484,0.053096864,0.054200685,0.055216104,0.054996382,0.055548014,0.056213274,0.055958764,0.055219604,0.054726763,0.054489656,0.054869452,0.055647665,0.056775706,0.057233057,0.057484172,0.057427361,0.057398184,0.057339766,0.057452578,0.057565612
BLR,Belarus,BLR,Upper middle income,IBRD,Europe & Central Asia,Agriculture,AG - Livestock,CH4,MtCO2e,11.10790094,10.99344257,10.68030398,10.4689832,10.43927088,10.11213846,10.29208692,10.31534093,10.31743706,10.77524563,11.04961542,11.24336156,11.5702032,11.93291921,12.08556527,12.09930379,11.96123284,12.0876855,11.99300612,11.897684,11.87548027,11.87349526,11.87211384
BLR,Belarus,BLR,Upper middle income,IBRD,Europe & Central Asia,Agriculture,AG - Livestock,N2O,MtCO2e,0.542573183,0.529383557,0.514037568,0.504664328,0.492471012,0.49858776,0.503832878,0.506042462,0.506550638,0.521459619,0.525899384,0.529235857,0.546769652,0.538114935,0.53291837,0.538100854,0.531113191,0.537184144,0.527760586,0.523847415,0.52314325,0.522907723,0.522721465
BLR,Belarus,BLR,Upper middle income,IBRD,Europe & Central Asia,Agriculture,AG - Crops,CH4,MtCO2e,0.000942807,0.000983406,0.001033522,0.000931274,0.001168675,0.001118956,0.001125791,0.001333423,0.001591488,0.001527659,0.001398316,0.0016929,0.001877072,0.001683714,0.002029933,0.001894264,0.001765129,0.001979189,0.001698015,0.002017495,0.002364716,0.002162795,0.002167202
BLR,Belarus,BLR,Upper middle income,IBRD,Europe & Central Asia,Agriculture,AG - Crops,CO2,MtCO2e,0,0,0,0,0,0,0,0,0.908599931,0.959147556,0.920857074,0.790428504,0.698238031,0.699809443,0.669428521,0.553509458,0.386571392,0.547433292,0.616471383,0.53711427,0.549109482,0.519565937,0.502417293
BLR,Belarus,BLR,Upper middle income,IBRD,Europe & Central Asia,Agriculture,AG - Crops,N2O,MtCO2e,4.965863097,4.930348881,4.87278184,4.814602328,4.828341939,5.085130336,5.036450719,5.061706785,7.996581157,7.896482795,7.926709877,8.278017031,8.138282045,7.992271715,7.620676831,7.573991607,6.96875388,7.317605496,7.226350339,7.201044103,7.555544532,7.52961874,7.554795138
BLR,Belarus,BLR,Upper middle income,IBRD,Europe & Central Asia,Energy,EN - Building,CH4,MtCO2e,0.40247762,0.389973815,0.38492432,0.365517219,0.350374428,0.394604001,0.429567636,0.409078103,0.385596035,0.361365574,0.377545967,0.38300449,0.368219795,0.339669248,0.289418744,0.250528922,0.24903912,0.276317527,0.278186741,0.270189579,0.25008313,0.250563128,0.2500233
BLR,Belarus,BLR,Upper middle income,IBRD,Europe & Central Asia,Energy,EN - Building,CO2,MtCO2e,8.127027235,7.177861615,6.986033395,6.916803922,6.845530089,7.137096794,7.349738686,7.31255251,7.528762179,6.911847629,7.290274742,7.308122623,7.623280829,7.374211191,6.973182615,6.561650082,6.904795977,7.195538052,7.347424059,6.821588002,6.662526394,6.835380314,6.580162477
BLR,Belarus,BLR,Upper middle income,IBRD,Europe & Central Asia,Energy,EN - Building,N2O,MtCO2e,0.232197159,0.217346863,0.212817404,0.216884678,0.226113353,0.246666605,0.266897414,0.275500462,0.293021101,0.231696705,0.227598883,0.241620492,0.24142122,0.224977892,0.22337787,0.209526474,0.207074525,0.235486784,0.247827727,0.237541642,0.232980193,0.227102808,0.215064143
BLR,Belarus,BLR,Upper middle income,IBRD,Europe & Central Asia,Energy,EN - Electricity/Heat,CH4,MtCO2e,0.029603831,0.031585058,0.032406822,0.033732836,0.0365808,0.038016982,0.039719292,0.04077269,0.042314949,0.04190432,0.046672278,0.046374965,0.047608331,0.047402554,0.047868076,0.047186838,0.047609896,0.049556495,0.052678914,0.05717666,0.057598438,0.058777391,0.058061432
BLR,Belarus,BLR,Upper middle income,IBRD,Europe & Central Asia,Energy,EN - Electricity/Heat,CO2,MtCO2e,31.98391287,32.12010911,31.69466531,31.60497229,33.70340659,33.10330824,33.58777361,31.58894242,32.69480086,31.3117125,33.05650817,30.26709236,29.74602347,29.23566292,29.32629543,27.58855414,27.52213077,27.99063856,30.15220343,28.94855261,27.78671997,29.30224015,28.38719675
BLR,Belarus,BLR,Upper middle income,IBRD,Europe & Central Asia,Energy,EN - Electricity/Heat,N2O,MtCO2e,0.031245095,0.032538791,0.032798582,0.033307469,0.035644304,0.036422788,0.038576199,0.038625148,0.041059925,0.046050578,0.045812569,0.045551208,0.047657793,0.047053263,0.047680853,0.047424361,0.048326628,0.049766757,0.052974444,0.058830196,0.060951579,0.061518169,0.060985014
BLR,Belarus,BLR,Upper middle income,IBRD,Europe & Central Asia,Energy,EN - Fugitive Emissions,CH4,MtCO2e,0.44301239,0.47613344,0.48803404,0.491677186,0.511757714,0.518394514,0.529093379,0.524726775,0.528939585,0.533007839,0.488849522,0.526647837,0.53435362,0.534697906,0.53631854,0.547128932,0.511388266,0.502854205,0.508183252,0.507346139,0.502015374,0.492114868,0.481960262
BLR,Belarus,BLR,Upper middle income,IBRD,Europe & Central Asia,Energy,EN - Fugitive Emissions,CO2,MtCO2e,2.532307438,2.388129667,2.416888418,2.587958523,3.190718809,3.147454702,3.356419916,3.432314378,3.292676261,3.37128116,4.426656682,3.349626965,3.6406094,3.734182923,3.686209751,3.746921198,3.435191209,3.070614458,3.194293987,3.191127273,2.943798148,2.916374763,2.780922593
BLR,Belarus,BLR,Upper middle income,IBRD,Europe & Central Asia,Energy,EN - Fugitive Emissions,N2O,MtCO2e,0.002771918,0.002510828,0.002536986,0.002663193,0.003420365,0.003337935,0.003618224,0.003690649,0.003573451,0.00372095,0.006721555,0.003545733,0.003758686,0.003841794,0.003720168,0.00382736,0.003672518,0.003003356,0.002911657,0.002878334,0.002890845,0.002838334,0.002687176
BLR,Belarus,BLR,Upper middle income,IBRD,Europe & Central Asia,Energy,EN - Manufacturing/Construction,CH4,MtCO2e,0.003580927,0.003789866,0.003715056,0.00404386,0.004208035,0.004279446,0.004404374,0.004432218,0.004995007,0.004728539,0.004944092,0.005703201,0.007477203,0.00853579,0.009584822,0.008604081,0.007973368,0.008760127,0.008775724,0.009892319,0.010512002,0.010556815,0.010491339
BLR,Belarus,BLR,Upper middle income,IBRD,Europe & Central Asia,Energy,EN - Manufacturing/Construction,CO2,MtCO2e,3.206882355,3.257377342,3.230892073,3.604834555,3.908505064,4.026710224,3.990435232,4.265780688,4.535569136,4.24335908,4.665156546,4.758668112,5.116984089,5.208678628,5.330709147,4.456904242,4.505676121,4.645382013,4.758771897,4.82866777,4.700346866,4.811263543,4.72267805
BLR,Belarus,BLR,Upper middle income,IBRD,Europe & Central Asia,Energy,EN - Manufacturing/Construction,N2O,MtCO2e,0.004832252,0.005023408,0.004845451,0.005158722,0.00533736,0.005354373,0.005502077,0.005503337,0.006165003,0.005830671,0.00614504,0.007299368,0.009868029,0.011425703,0.012964022,0.011815543,0.012171842,0.013214352,0.01341195,0.015195027,0.016006046,0.016037245,0.01595285
BLR,Belarus,BLR,Upper middle income,IBRD,Europe & Central Asia,Energy,EN - Transportation,CH4,MtCO2e,0.04053447,0.037029345,0.040843668,0.041441196,0.041886133,0.045538864,0.050587402,0.050493178,0.053477939,0.050688877,0.052100722,0.0522018,0.052642168,0.051079809,0.047922648,0.042686681,0.04127852,0.042675455,0.04410742,0.04484321,0.040519561,0.039375006,0.037006573
BLR,Belarus,BLR,Upper middle income,IBRD,Europe & Central Asia,Energy,EN - Transportation,CO2,MtCO2e,6.453605714,6.119981023,6.606147514,6.820412189,6.984217972,7.774229894,9.133150842,9.292464351,10.54980148,9.648814024,10.23592163,10.87278292,11.67090708,12.18183283,11.59103185,10.38464287,10.79836128,11.25736457,11.84000552,11.80199789,10.61400609,10.37438614,9.773606992
BLR,Belarus,BLR,Upper middle income,IBRD,Europe & Central Asia,Energy,EN - Transportation,N2O,MtCO2e,0.146616913,0.152435806,0.152281428,0.158348703,0.167057272,0.183725368,0.217137324,0.227515966,0.26613159,0.189629549,0.208771351,0.221342733,0.223234814,0.21836078,0.203914463,0.181990551,0.18093196,0.181443621,0.187920138,0.186560182,0.166510985,0.16172137,0.151969806
BLR,Belarus,BLR,Upper middle income,IBRD,Europe & Central Asia,Industrial Processes,IN - Industrial Processes,CH4,MtCO2e,0.002711686,0.005216666,0.004185095,0.00504824,0.00536246,0.00546023,0.00684248,0.00622049,0.00750878,0.004868692,0.007632555,0.007585947,0.007829193,0.006896944,0.007691682,0.007853952,0.006380604,0.007057889,0.007097609,0.00684788,0.006761876,0.007274793,0.007072946
BLR,Belarus,BLR,Upper middle income,IBRD,Europe & Central Asia,Industrial Processes,IN - Industrial Processes,CO2,MtCO2e,3.490661953,3.508001982,3.858498209,3.867126048,4.111361884,4.391359573,4.606556939,4.783095393,4.897302496,4.858753061,5.219096414,5.312281909,5.464758961,5.700072669,6.101667112,5.699066028,5.380459428,5.384405479,5.4222648,5.019216818,4.814410453,4.860511647,4.640107796
BLR,Belarus,BLR,Upper middle income,IBRD,Europe & Central Asia,Industrial Processes,IN - Industrial Processes,HCFC,MtCO2e,0.062226994,0.070248672,0.073805761,0.080734881,0.099966837,0.119562897,0.09902284,0.078179728,0.057337231,0.057750952,0.057750952,0.057750952,0.057750952,0.057750952,0.057750952,0.057750952,0.057750952,0.057750952,0.057750952,0.057750952,0.057750952,0.057750952,0.057750952
BLR,Belarus,BLR,Upper middle income,IBRD,Europe & Central Asia,Industrial Processes,IN - Industrial Processes,N2O,MtCO2e,0.863972426,0.8425716,0.848492242,0.84536532,0.837893024,0.858867961,0.894555449,0.898017552,0.906464166,0.888858491,0.932207621,13.69139017,13.95161846,13.95636734,13.9307165,13.92117495,13.91117487,13.91514462,13.93519319,13.93054738,13.96205433,14.79114765,14.37416327
BLR,Belarus,BLR,Upper middle income,IBRD,Europe & Central Asia,Industrial Processes,IN - Industrial Processes,SF6,MtCO2e,0.000099875,0.000113975,0.00012173,0.000169788,0.000252155,0.00036425,0.00045966,0.000558008,0.001291913,0.001497549,0.002161648,0.002374323,0.002535533,0.002587961,0.002501458,0.002592285,0.002821058,0.002997425,0.003569415,0.007037459,0.007515511,0.009016451,0.010817147
BLR,Belarus,BLR,Upper middle income,IBRD,Europe & Central Asia,Waste,Waste - Solid Waste,CH4,MtCO2e,2.475161151,2.516507727,2.601250769,2.850174909,3.48682094,2.721861575,2.910434918,2.837652215,3.84195751,4.114214164,4.444342696,4.206353689,4.270327554,4.508858769,4.717784054,4.979780553,5.068793125,5.052241454,5.116971639,5.201035906,5.301619573,5.365987354,5.432443981
BLR,Belarus,BLR,Upper middle income,IBRD,Europe & Central Asia,Waste,Waste - Solid Waste,CO2,MtCO2e,0.01213604,0.01553266,0.0097009,0.022891321,0.030761445,0.02074215,0.019084542,0.020060517,0.054369196,0.047106583,0.041654708,0.038667796,0.019200133,0.018833696,0.01884889,0.020522526,0.018345708,0.022062517,0.132130808,0.152247333,0.023210687,0.02374832,0.024318046
