"strategy_id","primary_id","Edgar_Class","CSC.Sector","CSC.Subsector","value","Year","Gas","design_id","future_id","strategy","Code","Contry","source"
0,0,"AG - Crops:CH4","Agriculture","AG - Crops",0.576886757,2022,"CH4",0,0,"Strategy TX:BASE","UGA","uganda","SISEPUEDE"
0,0,"AG - Crops:CH4","Agriculture","AG - Crops",0.580786492417533,2023,"CH4",0,0,"Strategy TX:BASE","UGA","uganda","SISEPUEDE"
0,0,"AG - Crops:CH4","Agriculture","AG - Crops",0.584771810798781,2024,"CH4",0,0,"Strategy TX:BASE","UGA","uganda","SISEPUEDE"
0,0,"AG - Crops:CH4","Agriculture","AG - Crops",0.588838514090485,2025,"CH4",0,0,"Strategy TX:BASE","UGA","uganda","SISEPUEDE"
0,0,"AG - Crops:CH4","Agriculture","AG - Crops",0.593000480942703,2026,"CH4",0,0,"Strategy TX:BASE","UGA","uganda","SISEPUEDE"
0,0,"AG - Crops:CH4","Agriculture","AG - Crops",0.597257622690161,2027,"CH4",0,0,"Strategy TX:BASE","UGA","uganda","SISEPUEDE"
0,0,"AG - Crops:CH4","Agriculture","AG - Crops",0.6016807306732,2028,"CH4",0,0,"Strategy TX:BASE","UGA","uganda","SISEPUEDE"
0,0,"AG - Crops:CH4","Agriculture","AG - Crops",0.606185759094025,2029,"CH4",0,0,"Strategy TX:BASE","UGA","uganda","SISEPUEDE"
0,0,"AG - Crops:CH4","Agriculture","AG - Crops",0.610755331013523,2030,"CH4",0,0,"Strategy TX:BASE","UGA","uganda","SISEPUEDE"
0,0,"AG - Crops:CH4","Agriculture","AG - Crops",0.615368974663881,2031,"CH4",0,0,"Strategy TX:BASE","UGA","uganda","SISEPUEDE"
0,0,"AG - Crops:CH4","Agriculture","AG - Crops",0.620013544834414,2032,"CH4",0,0,"Strategy TX:BASE","UGA","uganda","SISEPUEDE"
0,0,"AG - Crops:CH4","Agriculture","AG - Crops",0.624680944343307,2033,"CH4",0,0,"Strategy TX:BASE","UGA","uganda","SISEPUEDE"
0,0,"AG - Crops:CH4","Agriculture","AG - Crops",0.629362720861715,2034,"CH4",0,0,"Strategy TX:BASE","UGA","uganda","SISEPUEDE"
0,0,"AG - Crops:CH4","Agriculture","AG - Crops",0.634054867943087,2035,"CH4",0,0,"Strategy TX:BASE","UGA","uganda","SISEPUEDE"
0,0,"AG - Crops:CH4","Agriculture","AG - Crops",0.638792405884857,2036,"CH4",0,0,"Strategy TX:BASE","UGA","uganda","SISEPUEDE"
0,0,"AG - Crops:CH4","Agriculture","AG - Crops",0.643607860687216,2037,"CH4",0,0,"Strategy TX:BASE","UGA","uganda","SISEPUEDE"
0,0,"AG - Crops:CH4","Agriculture","AG - Crops",0.648495544112695,2038,"CH4",0,0,"Strategy TX:BASE","UGA","uganda","SISEPUEDE"
0,0,"AG - Crops:CH4","Agriculture","AG - Crops",0.653451602616479,2039,"CH4",0,0,"Strategy TX:BASE","UGA","uganda","SISEPUEDE"
0,0,"AG - Crops:CH4","Agriculture","AG - Crops",0.65846857349599,2040,"CH4",0,0,"Strategy TX:BASE","UGA","uganda","SISEPUEDE"
0,0,"AG - Crops:CH4","Agriculture","AG - Crops",0.663545080105169,2041,"CH4",0,0,"Strategy TX:BASE","UGA","uganda","SISEPUEDE"
0,0,"AG - Crops:CH4","Agriculture","AG - Crops",0.668667971574434,2042,"CH4",0,0,"Strategy TX:BASE","UGA","uganda","SISEPUEDE"
0,0,"AG - Crops:CH4","Agriculture","AG - Crops",0.673851793763253,2043,"CH4",0,0,"Strategy TX:BASE","UGA","uganda","SISEPUEDE"
0,0,"AG - Crops:CH4","Agriculture","AG - Crops",0.679067245510394,2044,"CH4",0,0,"Strategy TX:BASE","UGA","uganda","SISEPUEDE"
0,0,"AG - Crops:CH4","Agriculture","AG - Crops",0.68430529820019,2045,"CH4",0,0,"Strategy TX:BASE","UGA","uganda","SISEPUEDE"
0,0,"AG - Crops:CH4","Agriculture","AG - Crops",0.689557498104296,2046,"CH4",0,0,"Strategy TX:BASE","UGA","uganda","SISEPUEDE"
0,0,"AG - Crops:CH4","Agriculture","AG - Crops",0.694814573796052,2047,"CH4",0,0,"Strategy TX:BASE","UGA","uganda","SISEPUEDE"
0,0,"AG - Crops:CH4","Agriculture","AG - Crops",0.700065019133886,2048,"CH4",0,0,"Strategy TX:BASE","UGA","uganda","SISEPUEDE"
