"strategy_id","primary_id","Edgar_Class","CSC.Sector","CSC.Subsector","value","Year","Gas","design_id","future_id","strategy","Code","Contry","source","ids"
6003,69069,"AG - Livestock:N2O","Agriculture","AG - Livestock",0.370775263574685,2033,"N2O",0,0,"BAU + NDC","UGA","uganda","SISEPUEDE","AG - Livestock:N2O:6003"
6003,69069,"AG - Livestock:N2O","Agriculture","AG - Livestock",0.373805042452465,2034,"N2O",0,0,"BAU + NDC","UGA","uganda","SISEPUEDE","AG - Livestock:N2O:6003"
6003,69069,"AG - Livestock:N2O","Agriculture","AG - Livestock",0.375792041284225,2035,"N2O",0,0,"BAU + NDC","UGA","uganda","SISEPUEDE","AG - Livestock:N2O:6003"
6003,69069,"AG - Livestock:N2O","Agriculture","AG - Livestock",0.376841267002215,2036,"N2O",0,0,"BAU + NDC","UGA","uganda","SISEPUEDE","AG - Livestock:N2O:6003"
6003,69069,"AG - Livestock:N2O","Agriculture","AG - Livestock",0.376904305275335,2037,"N2O",0,0,"BAU + NDC","UGA","uganda","SISEPUEDE","AG - Livestock:N2O:6003"
6003,69069,"AG - Livestock:N2O","Agriculture","AG - Livestock",0.376012556487586,2038,"N2O",0,0,"BAU + NDC","UGA","uganda","SISEPUEDE","AG - Livestock:N2O:6003"
6003,69069,"AG - Livestock:N2O","Agriculture","AG - Livestock",0.374197707902321,2039,"N2O",0,0,"BAU + NDC","UGA","uganda","SISEPUEDE","AG - Livestock:N2O:6003"
6003,69069,"AG - Livestock:N2O","Agriculture","AG - Livestock",0.371493349270569,2040,"N2O",0,0,"BAU + NDC","UGA","uganda","SISEPUEDE","AG - Livestock:N2O:6003"
6003,69069,"AG - Livestock:N2O","Agriculture","AG - Livestock",0.368011238587681,2041,"N2O",0,0,"BAU + NDC","UGA","uganda","SISEPUEDE","AG - Livestock:N2O:6003"
6003,69069,"AG - Livestock:N2O","Agriculture","AG - Livestock",0.363706200131231,2042,"N2O",0,0,"BAU + NDC","UGA","uganda","SISEPUEDE","AG - Livestock:N2O:6003"
6003,69069,"AG - Livestock:N2O","Agriculture","AG - Livestock",0.358610110496632,2043,"N2O",0,0,"BAU + NDC","UGA","uganda","SISEPUEDE","AG - Livestock:N2O:6003"
6003,69069,"AG - Livestock:N2O","Agriculture","AG - Livestock",0.352762725365162,2044,"N2O",0,0,"BAU + NDC","UGA","uganda","SISEPUEDE","AG - Livestock:N2O:6003"
6003,69069,"AG - Livestock:N2O","Agriculture","AG - Livestock",0.346200573661674,2045,"N2O",0,0,"BAU + NDC","UGA","uganda","SISEPUEDE","AG - Livestock:N2O:6003"
6003,69069,"AG - Livestock:N2O","Agriculture","AG - Livestock",0.33939324216224,2046,"N2O",0,0,"BAU + NDC","UGA","uganda","SISEPUEDE","AG - Livestock:N2O:6003"
6003,69069,"AG - Livestock:N2O","Agriculture","AG - Livestock",0.331936315903098,2047,"N2O",0,0,"BAU + NDC","UGA","uganda","SISEPUEDE","AG - Livestock:N2O:6003"
6003,69069,"AG - Livestock:N2O","Agriculture","AG - Livestock",0.323863748240174,2048,"N2O",0,0,"BAU + NDC","UGA","uganda","SISEPUEDE","AG - Livestock:N2O:6003"
6003,69069,"AG - Livestock:N2O","Agriculture","AG - Livestock",0.315209593835603,2049,"N2O",0,0,"BAU + NDC","UGA","uganda","SISEPUEDE","AG - Livestock:N2O:6003"
6003,69069,"AG - Livestock:N2O","Agriculture","AG - Livestock",0.306007952338941,2050,"N2O",0,0,"BAU + NDC","UGA","uganda","SISEPUEDE","AG - Livestock:N2O:6003"
6003,69069,"IN - Industrial Processes:CH4","Industrial Processes","IN - Industrial Processes",0,2022,"CH4",0,0,"BAU + NDC","UGA","uganda","SISEPUEDE","IN - Industrial Processes:CH4:6003"
6003,69069,"IN - Industrial Processes:CH4","Industrial Processes","IN - Industrial Processes",0,2023,"CH4",0,0,"BAU + NDC","UGA","uganda","SISEPUEDE","IN - Industrial Processes:CH4:6003"
6003,69069,"IN - Industrial Processes:CH4","Industrial Processes","IN - Industrial Processes",0,2024,"CH4",0,0,"BAU + NDC","UGA","uganda","SISEPUEDE","IN - Industrial Processes:CH4:6003"
